,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories
57,1440,50,10,20.01386970100004,15.537042140960692,572.20703125,1752.0,1896.328767123288,"(721, 1152)",50x10,500,1440x50x10,720000,830592,41500.81980190455,0.0006889146912683965
50,24,50,10,64.002105424,63.31251978874207,422.3203125,1752.0,1896.328767123288,"(721, 1152)",50x10,500,24x50x10,12000,830592,12977.573073534206,0.0005084569951311835
84,2160,10,50,22.45070870199993,16.91232657432556,738.1953125,1740.0,1909.406896551724,"(721, 1152)",10x50,500,2160x10x50,1080000,830592,36996.24858283472,0.0008887580334267607
33,2160,50,10,33.601605564,29.786025285720825,581.39453125,1752.0,1896.328767123288,"(721, 1152)",50x10,500,2160x50x10,1080000,830592,24718.818820070832,0.0006999760788088496
70,5136,10,50,45.45015133499993,30.37273025512696,1087.08984375,1740.0,1909.406896551724,"(721, 1152)",10x50,500,5136x10x50,2568000,830592,18274.79063552388,0.0013088132846812875
26,120,10,50,22.915319614,22.47790217399597,358.34765625,1740.0,1909.406896551724,"(721, 1152)",10x50,500,120x10x50,60000,830592,36246.14511126233,0.00043143644081570734
25,720,50,10,19.722044423,18.872978687286377,457.25,1752.0,1896.328767123288,"(721, 1152)",50x10,500,720x50x10,360000,830592,42114.903616754724,0.0005505109608568347
27,120,50,10,23.964833617,24.740179300308228,352.15234375,1752.0,1896.328767123288,"(721, 1152)",50x10,500,120x50x10,60000,830592,34658.784336845994,0.0004239775289793304
39,48,10,50,37.574991146,37.359210729599,346.00390625,1740.0,1909.406896551724,"(721, 1152)",10x50,500,48x10x50,24000,830592,22104.915388341207,0.00041657505279367007
40,1440,10,50,23.67183883300001,22.359266996383667,694.92578125,1740.0,1909.406896551724,"(721, 1152)",10x50,500,1440x10x50,720000,830592,35087.76846022216,0.0008366632248444483
41,48,50,10,40.566916205,41.9060173034668,343.75,1752.0,1896.328767123288,"(721, 1152)",50x10,500,48x50x10,24000,830592,20474.61522100186,0.00041386143858838036
23,720,10,50,18.984660327,18.34081792831421,462.19921875,1740.0,1909.406896551724,"(721, 1152)",10x50,500,720x10x50,360000,830592,43750.69059406511,0.0005564696249783287
20,1440,10,100,21.335215909,16.487417221069336,667.328125,928.0,3580.137931034483,"(721, 1152)",10x100,1000,1440x10x100,1440000,830592,38930.564543742206,0.0008034367354850516
21,720,10,100,11.618765260999991,10.94323992729187,1402.578125,928.0,3580.137931034483,"(721, 1152)",10x100,1000,720x10x100,720000,830592,71487.11427951799,0.0016886487288584528
82,2160,10,100,17.90519991300016,12.744362592697144,1003.890625,928.0,3580.137931034483,"(721, 1152)",10x100,1000,2160x10x100,2160000,830592,46388.31200074703,0.0012086447076302203
68,5136,10,100,39.11712898300004,33.346346378326416,1616.8984375,928.0,3580.137931034483,"(721, 1152)",10x100,1000,5136x10x100,5136000,830592,21233.460164240783,0.0019466819298765217
55,12,100,10,69.358752653,73.81079030036926,413.3828125,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,12x100x10,12000,830592,11975.301865006566,0.0004976965977278857
74,6,10,100,131.37913529,131.05256509780884,637.0390625,928.0,3580.137931034483,"(721, 1152)",10x100,1000,6x10x100,6000,830592,6322.099762390665,0.0007669698991803436
22,120,10,100,12.141771877,12.60886287689209,679.23828125,928.0,3580.137931034483,"(721, 1152)",10x100,1000,120x10x100,120000,830592,68407.80805422473,0.0008177760937379604
24,1440,100,10,21.718909981,18.070107460021973,674.0703125,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,1440x100x10,1440000,830592,38242.80319438744,0.0008115540632464555
56,12,10,100,72.273314225,79.02557706832886,414.13671875,928.0,3580.137931034483,"(721, 1152)",10x100,1000,12x10x100,12000,830592,11492.374590906622,0.0004986042711102442
38,120,100,10,11.784583467000004,13.69403338432312,375.29296875,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,120x100x10,120000,830592,70481.2352787759,0.0004518379285497573
61,5136,100,10,57.83042454899999,33.70932364463806,1468.1328125,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,5136x100x10,5136000,830592,14362.543703898204,0.0017675739863856142
85,6,100,10,85.47523158900003,114.53475046157835,601.40625,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,6x100x10,6000,830592,9717.341322850425,0.0007240693986939436
47,2160,100,10,24.07299673900002,21.978970766067505,898.73046875,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,2160x100x10,2160000,830592,34503.057887029914,0.0010820360282184274
43,24,10,100,38.287473133,39.73205304145813,549.796875,928.0,3580.137931034483,"(721, 1152)",10x100,1000,24x10x100,24000,830592,21693.57056065714,0.00066193374725497
64,24,100,10,28.442477163000035,26.16581702232361,367.6953125,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,24x100x10,24000,830592,29202.51971162667,0.0004426906501627755
35,720,100,10,13.616934152,12.02179217338562,586.328125,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,720x100x10,720000,830592,60996.99027170562,0.0007059159310467715
32,48,10,100,20.579627474999995,23.175369262695312,528.828125,928.0,3580.137931034483,"(721, 1152)",10x100,1000,48x10x100,48000,830592,40359.91424086748,0.0006366881995010788
53,48,100,10,19.905219260999985,22.913597583770752,324.75390625,876.0,3792.6575342465753,"(721, 1152)",100x10,1000,48x100x10,48000,830592,41727.34744135008,0.0003909908911354793
67,2160,50,50,17.737298210000063,11.86400818824768,1762.1328125,360.0,9228.8,"(721, 1152)",50x50,2500,2160x50x50,5400000,830592,46827.42490802363,0.0021215383876801125
18,1440,50,50,18.036602157,14.161197900772097,1394.97265625,360.0,9228.8,"(721, 1152)",50x50,2500,1440x50x50,3600000,830592,46050.35875216926,0.001679492044529685
36,12,50,50,30.800455768,31.95200276374817,334.96484375,360.0,9228.8,"(721, 1152)",50x50,2500,12x50x50,30000,830592,26966.8736805817,0.0004032844570499114
60,24,50,50,14.95020944800001,14.273270606994627,350.51953125,360.0,9228.8,"(721, 1152)",50x50,2500,24x50x50,60000,830592,55557.214960029465,0.0004220116871460356
31,120,50,50,6.678374388999998,5.579710960388184,472.75390625,360.0,9228.8,"(721, 1152)",50x50,2500,120x50x50,300000,830592,124370.38590829445,0.0005691770523313492
44,48,50,50,9.328798084,10.653586387634276,371.69921875,360.0,9228.8,"(721, 1152)",50x50,2500,48x50x50,120000,830592,89035.26397731388,0.0004475111953281515
46,5136,50,50,50.747023849,33.45412397384644,1560.5390625,360.0,9228.8,"(721, 1152)",50x50,2500,5136x50x50,12840000,830592,16367.304661480503,0.0018788274658315997
29,720,50,50,10.330730833000004,8.065350532531738,792.7421875,360.0,9228.8,"(721, 1152)",50x50,2500,720x50x50,1800000,830592,80400.12012962294,0.0009544303189773077
81,6,50,50,34.44680786899994,36.02896976470947,408.91015625,360.0,9228.8,"(721, 1152)",50x50,2500,6x50x50,15000,830592,24112.30681109012,0.0004923116960553436
8,48,100,50,7.738020292,6.971295833587647,475.9296875,180.0,18457.6,"(721, 1152)",100x50,5000,48x100x50,240000,830592,107339.08269259938,0.0005730005676673987
7,720,100,50,10.141545019,6.913947582244873,1439.296875,180.0,18457.6,"(721, 1152)",100x50,5000,720x100x50,3600000,830592,81899.94704395642,0.0017328566552531207
14,24,100,50,10.93156179,11.897146463394163,451.890625,180.0,18457.6,"(721, 1152)",100x50,5000,24x100x50,120000,830592,75981.09181066981,0.0005440584847915703
10,24,50,100,10.997252995,10.056217193603516,443.828125,192.0,17304.0,"(721, 1152)",50x100,5000,24x50x100,120000,830592,75527.22487857979,0.0005343515528683157
28,1440,100,50,14.555487579,9.76721692085266,2031.06640625,180.0,18457.6,"(721, 1152)",100x50,5000,1440x100x50,7200000,830592,57063.83901548861,0.0024453238247539107
6,48,50,100,8.128254067999999,6.348229169845581,473.6328125,192.0,17304.0,"(721, 1152)",50x100,5000,48x50x100,240000,830592,102185.78221735774,0.0005702352207822855
30,1440,50,100,14.104806368999988,10.348801374435425,1818.48046875,192.0,17304.0,"(721, 1152)",50x100,5000,1440x50x100,7200000,830592,58887.16075007614,0.0021893787428123555
5,120,50,100,6.235719662,5.272894620895386,631.78125,192.0,17304.0,"(721, 1152)",50x100,5000,120x50x100,600000,830592,133199.06041664514,0.0007606397003582986
34,6,50,100,29.884100634000003,30.28464341163636,332.8203125,192.0,17304.0,"(721, 1152)",50x100,5000,6x50x100,30000,830592,27793.776034036357,0.00040070252602962704
9,720,50,100,9.79770102,7.919469356536865,1372.03515625,192.0,17304.0,"(721, 1152)",50x100,5000,720x50x100,3600000,830592,84774.17287019848,0.0016518761994456965
3,120,100,50,5.6698704630000005,5.200604200363159,628.48046875,180.0,18457.6,"(721, 1152)",100x50,5000,120x100x50,600000,830592,146492.2356551552,0.0007566656899536716
45,12,100,50,16.350730603000017,16.667922973632812,327.09765625,180.0,18457.6,"(721, 1152)",100x50,5000,12x100x50,60000,830592,50798.46400549244,0.0003938126736713091
86,2160,100,50,20.10520196899984,10.235458850860596,1133.94140625,180.0,18457.6,"(721, 1152)",100x50,5000,2160x100x50,10800000,830592,41312.29327020379,0.0013652207175725267
69,5136,100,50,49.36432388700007,28.78894209861756,1541.21875,180.0,18457.6,"(721, 1152)",100x50,5000,5136x100x50,25680000,830592,16825.75460572111,0.0018555665717945753
83,1,50,100,108.16772668499992,159.62433791160583,680.4765625,192.0,17304.0,"(721, 1152)",50x100,5000,1x50x100,5000,830592,7678.741390385361,0.0008192669355110572
72,1,100,50,148.472445209,160.30301904678345,626.25,180.0,18457.6,"(721, 1152)",100x50,5000,1x100x50,5000,830592,5594.2501575346305,0.0007539802935737402
58,5136,50,100,65.28100220799996,31.80540132522583,1468.80078125,192.0,17304.0,"(721, 1152)",50x100,5000,5136x50x100,25680000,830592,12723.334077401983,0.0017683781944083257
37,6,100,50,30.51227019,32.53541445732117,331.859375,180.0,18457.6,"(721, 1152)",100x50,5000,6x100x50,30000,830592,27221.57331551868,0.0003995455951899368
75,2160,50,100,19.708144535000088,10.417157649993896,1033.83203125,192.0,17304.0,"(721, 1152)",50x100,5000,2160x50x100,10800000,830592,42144.606689124645,0.001244692979525447
62,12,50,100,15.765153464000036,13.72705340385437,344.80859375,192.0,17304.0,"(721, 1152)",50x100,5000,12x50x100,60000,830592,52685.31016184963,0.0004151359437003968
63,1,100,100,87.669388776,94.13446497917175,447.28125,96.0,34608.0,"(721, 1152)",100x100,10000,1x100x100,10000,830592,9474.139281639194,0.0005385089791377717
17,720,100,100,8.716249935,5.6801087856292725,2163.7734375,96.0,34608.0,"(721, 1152)",100x100,10000,720x100x100,7200000,830592,95292.35694180446,0.0026050978549034907
12,120,100,100,5.183868813000004,3.832486152648926,728.66796875,96.0,34608.0,"(721, 1152)",100x100,10000,120x100x100,1200000,830592,160226.27692989795,0.0008772874874186122
19,24,100,100,5.7482842050000045,5.367682456970215,462.1953125,96.0,34608.0,"(721, 1152)",100x100,10000,24x100x100,240000,830592,144493.89946264832,0.0005564649220074357
42,6,100,100,15.555923403999998,16.710824251174927,326.01953125,96.0,34608.0,"(721, 1152)",100x100,10000,6x100x100,60000,830592,53393.93737220539,0.0003925146537048274
48,5136,100,100,55.69270594299999,33.01268434524536,2626.94921875,96.0,34608.0,"(721, 1152)",100x100,10000,5136x100x100,51360000,830592,14913.838103863885,0.0031627432226050815
51,2160,100,100,31.70986822200001,19.84245753288269,1553.359375,96.0,34608.0,"(721, 1152)",100x100,10000,2160x100x100,21600000,830592,26193.486336336868,0.0018701834053301742
16,1440,100,100,18.764999937,12.778735876083374,1361.52734375,96.0,34608.0,"(721, 1152)",100x100,10000,1440x100x100,14400000,830592,44262.829884815255,0.0016392252077433926
13,48,100,100,4.480711450999998,3.967978000640869,624.28125,96.0,34608.0,"(721, 1152)",100x100,10000,48x100x100,480000,830592,185370.56203755987,0.0007516099962436431
11,12,100,100,11.088022445,10.292708158493042,439.671875,96.0,34608.0,"(721, 1152)",100x100,10000,12x100x100,120000,830592,74908.9392738869,0.0005293475918381106
15,12,1152,721,3.283813872000003,1.6407456398010254,1465.7421875,1.0,3322368.0,"(721, 1152)",1152x721,830592,12x1152x721,9967104,830592,252935.16392088594,0.0017646957681990677
65,1,1152,721,3.970360649999975,1.5358707904815674,1411.14453125,1.0,3322368.0,"(721, 1152)",1152x721,830592,1x1152x721,830592,830592,209198.12410492363,0.001698962344026911
4,120,1152,721,5.112301024,4.855355978012085,1685.05078125,1.0,3322368.0,"(721, 1152)",1152x721,830592,120x1152x721,99671040,830592,162469.30611103232,0.0020287346630475612
2,48,1152,721,4.267206882,3.878330945968628,1265.921875,1.0,3322368.0,"(721, 1152)",1152x721,830592,48x1152x721,39868416,830592,194645.35537370274,0.0015241199951359994
1,24,1152,721,3.344203741,2.721630811691284,929.2265625,1.0,3322368.0,"(721, 1152)",1152x721,830592,24x1152x721,19934208,830592,248367.64274165677,0.001118752121980467
0,6,1152,721,3.5606693190000005,1.7686553001403809,1498.55078125,1.0,3322368.0,"(721, 1152)",1152x721,830592,6x1152x721,4983552,830592,233268.5025166191,0.0018041960207297928
